Survived,Age,SibSp,Parch,Fare,Deck,Relatives,Age_Class,Female,Male,Master,Miss,Mr,Mrs,Class 1,Class 2,Class 3,EmbarkC,EmbarkQ,EmbarkS
1,0.33400351847197784,0.0,0.0,0.015216388212891242,0.0,0.0,0.3622218201555998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.10781603417944208,0.25,0.3333333333333333,0.06709553154495196,0.0,0.4,0.11796634702370182,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.4533802462930384,0.0,0.3333333333333333,0.050748620223090936,0.75,0.2,0.32603582413605936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5224930887157577,0.0,0.0,0.025374310111545468,0.0,0.0,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.6355868308620256,0.0,0.0,0.02444717185746977,0.0,0.0,0.45721005970689343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2711736617240512,0.125,0.0,0.12999454257145598,0.375,0.1,0.09535009951148905,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.6921337019351597,0.0,0.0,0.015712553569072387,0.0,0.0,0.7489596526144382,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5036441316913798,0.0,0.3333333333333333,0.028302115124416098,0.0,0.2,0.5454134250045233,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.014273049437744325,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.6355868308620256,0.0,0.16666666666666666,0.11980421963065935,0.0,0.1,0.22652433508232314,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.19577783362653933,0.0,0.0,0.015094396337354966,0.0,0.0,0.21295458657499547,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.37170143252073384,0.0,0.0,0.015712553569072387,0.0,0.0,0.40293106567758274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.016908073949327893,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676825,0.0,1.0,0.39884816781787796,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5476250314149284,0.0,0.16666666666666666,0.031425107138144774,0.0,0.1,0.5929075447801702,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.49736114601658704,0.0,0.0,0.030741952635141623,0.0,0.0,0.3576985706531572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.32143754712239253,0.0,0.0,0.015175789316712771,0.0,0.0,0.3486520716482721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.20834380497612465,0.0,0.0,0.016908073949327893,0.0,0.0,0.22652433508232314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.007288263382759488,0.5,0.16666666666666666,0.07746484096553544,0.0,0.5,0.009408358965080514,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.10781603417944208,0.0,0.3333333333333333,0.04006213192611313,0.0,0.2,0.11796634702370182,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.36792055349407915,0.0,0.16666666666666666,0.10735285047192313,0.625,0.1,0.13017512957779456,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5601910027645137,0.125,0.6666666666666666,0.05445717323939373,0.0,0.5,0.6064772932874978,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.050602229972447406,0.0,0.0,0.13017512957779456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.34656948982156316,0.0,0.0,0.11027245763075773,0.0,0.0,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.7612465443578789,0.0,0.0,0.06538764528744409,0.25,0.0,0.27175683010674867,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.04498617743151546,0.5,0.16666666666666666,0.05684821399990475,0.0,0.5,0.050117604487063504,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.007288263382759488,0.125,0.16666666666666666,0.021730754366528396,0.0,0.2,0.009408358965080514,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2586076903744659,0.0,0.0,0.015468569817999833,0.0,0.0,0.2808033291116338,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.6984166876099522,0.0,0.0,0.05991421140938287,0.125,0.0,0.24914058259453592,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.22090977632571,0.125,0.16666666666666666,0.015330377421392339,0.0,0.2,0.2400940835896508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.375,0.16666666666666666,0.049707687947515,0.0,0.4,0.39884816781787796,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.6230208595124404,0.0,0.0,0.05604306762136532,0.375,0.0,0.22200108557988057,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.37170143252073384,0.0,0.0,0.025374310111545468,0.0,0.0,0.26723358060430613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.4470972606182458,0.0,0.0,0.0,0.0,0.0,0.4843495567215487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676825,0.0,1.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.02937564362913533,0.0,0.0,0.2645116486978363,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.10781603417944208,0.5,0.3333333333333333,0.06126431989431795,0.0,0.6000000000000001,0.11796634702370182,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.007288263382759488,0.25,0.16666666666666666,0.07612293033463641,0.75,0.30000000000000004,0.004885109462637959,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.04498617743151546,0.0,0.3333333333333333,0.04298993693898376,0.0,0.2,0.050117604487063504,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.09759350042902103,0.125,0.0,0.13017512957779456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.36792055349407915,0.125,0.0,0.030253985132996517,0.0,0.1,0.39884816781787796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.5601910027645137,0.0,0.0,0.051822148727810165,0.0,0.0,0.1993848380676678,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.49736114601658704,0.125,0.16666666666666666,0.030253985132996517,0.0,0.2,0.5386285507508595,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.4470972606182458,0.0,0.0,0.015411575213749286,0.0,0.0,0.4843495567215487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.39683337521990447,0.0,0.0,0.025374310111545468,0.0,0.0,0.28532657861407634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2334757476752953,0.0,0.0,0.025374310111545468,0.0,0.0,0.1677220915505699,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2334757476752953,0.125,0.0,0.015330377421392339,0.0,0.1,0.25366383209697846,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.032420206081930136,0.125,0.16666666666666666,0.050748620223090936,0.75,0.2,0.022978107472408176,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5476250314149284,0.0,0.0,0.05410739813385612,0.25,0.0,0.19486158856522526,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.723548630309123,0.0,0.0,0.2859895551532101,0.25,0.0,0.258187081599421,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.5224930887157577,0.0,0.16666666666666666,0.01640390592611157,0.0,0.1,0.5657680477655148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.2963056044232219,0.0,0.0,0.025374310111545468,0.0,0.0,0.21295458657499547,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.34656948982156316,0.0,0.0,0.018542765081513996,0.0,0.0,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676825,0.0,1.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.4219653179190751,0.0,0.0,0.012678957201736696,0.0,0.0,0.45721005970689343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5664739884393064,0.0,0.0,0.014102260811993537,0.0,0.0,0.6132621675411616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.22090977632571,0.0,0.0,0.015712553569072387,0.0,0.0,0.2400940835896508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.01985423473234481,0.0,0.16666666666666666,0.02042143996477265,0.875,0.1,0.022978107472408176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.39683337521990447,0.125,0.0,0.030937139635999665,0.0,0.1,0.4300705626922381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.32143754712239253,0.0,0.0,0.036670757786204655,0.0,0.0,0.3486520716482721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.19577783362653933,0.0,0.0,0.015126992566498259,0.0,0.0,0.21295458657499547,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.49736114601658704,0.0,0.0,0.060507970265993034,0.125,0.0,0.17676859055545502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.2963056044232219,0.0,0.0,0.013760683560491965,0.0,0.0,0.32151257463361677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4345312892686604,0.0,0.0,0.04098927018018883,0.0,0.0,0.3124660756287317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2711736617240512,0.0,0.0,0.014151057562208049,0.0,0.0,0.2943730776189615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.37170143252073384,0.0,0.0,0.025374310111545468,0.0,0.0,0.26723358060430613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.125,0.0,0.015126992566498259,0.0,0.1,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.38426740387031916,0.125,0.0,0.22109807522194713,0.5,0.1,0.13605934503347203,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.33400351847197784,0.0,0.0,0.015468569817999833,0.0,0.0,0.3622218201555998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5224930887157577,0.125,0.0,0.05270049023167135,0.0,0.1,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.39683337521990447,0.0,0.0,0.14891148113361488,0.5,0.0,0.1405825945359146,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.37170143252073384,0.0,0.0,0.020494635090094415,0.0,0.0,0.26723358060430613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.19577783362653933,0.0,0.0,0.015712553569072387,0.0,0.0,0.21295458657499547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.33400351847197784,0.0,0.0,0.025374310111545468,0.0,0.0,0.2400940835896508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.6355868308620256,0.0,0.0,0.015712553569072387,0.0,0.0,0.6878957843314638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015411575213749286,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4722292033174164,0.125,0.0,0.17566830077223786,0.375,0.1,0.1677220915505699,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.2711736617240512,0.0,0.0,0.018249984580226933,0.0,0.0,0.2943730776189615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2334757476752953,0.0,0.0,0.020494635090094415,0.0,0.0,0.1677220915505699,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2523247046996733,0.0,0.0,0.014151057562208049,0.0,0.0,0.27401845485796994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.22090977632571,0.0,0.0,0.025374310111545468,0.0,0.0,0.1586755925456848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.375,0.16666666666666666,0.049707687947515,0.0,0.4,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4345312892686604,0.125,0.0,0.16293234896625058,0.375,0.1,0.15415234304324227,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.35913546117114853,0.0,0.0,0.015175789316712771,0.0,0.0,0.3893613171702551,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.7361146016587082,0.0,0.0,0.026350245115835676,0.0,0.0,0.5295820517459744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.05755214878110078,0.5,0.3333333333333333,0.06126431989431795,0.0,0.6000000000000001,0.06368735299439117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2963056044232219,0.0,0.0,0.020494635090094415,0.0,0.0,0.21295458657499547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.014736618564782174,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5476250314149284,0.125,0.0,0.050748620223090936,0.0,0.1,0.39388456667269767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.09525006282985675,0.0,0.3333333333333333,0.05123658772523604,0.0,0.2,0.06821060249683372,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2334757476752953,0.0,0.0,0.020494635090094415,0.0,0.0,0.1677220915505699,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.4093993465694898,0.0,0.0,0.023959204355324663,0.0,0.0,0.2943730776189615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.125,0.0,0.028212719478023115,0.0,0.1,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.36792055349407915,0.125,0.0,0.030253985132996517,0.0,0.1,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.35913546117114853,0.0,0.0,0.020494635090094415,0.0,0.0,0.258187081599421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2711736617240512,0.0,0.0,0.013907073811135496,0.0,0.0,0.2943730776189615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.37170143252073384,0.0,0.0,0.014102260811993537,0.0,0.0,0.40293106567758274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.5476250314149284,0.25,0.0,0.17566830077223786,0.375,0.2,0.19486158856522526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.3088715757728072,0.0,0.0,0.015175789316712771,0.0,0.0,0.33508232314094444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2963056044232219,0.0,0.3333333333333333,0.028302115124416098,0.0,0.2,0.21295458657499547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.4596632319678311,0.125,0.16666666666666666,0.10257896680493714,0.5,0.2,0.16319884204812737,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.6732847449107816,0.125,0.0,0.050748620223090936,0.0,0.1,0.4843495567215487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.014151057562208049,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.35913546117114853,0.125,0.16666666666666666,0.02042143996477265,0.875,0.2,0.3893613171702551,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.7738125157074642,0.0,0.0,0.051822148727810165,0.375,0.0,0.2762800796091912,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.37170143252073384,0.125,0.0,0.031425107138144774,0.0,0.1,0.40293106567758274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5099271173661725,0.0,0.3333333333333333,0.039452172548431745,0.0,0.2,0.5521982992581871,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.35913546117114853,0.0,0.3333333333333333,0.029757819776815374,0.0,0.2,0.3893613171702551,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.36792055349407915,0.0,0.0,0.15458810467956932,0.0,0.0,0.13017512957779456,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.37170143252073384,0.0,0.0,0.16883675574220638,0.25,0.0,0.1315360955310295,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.4345312892686604,0.0,0.0,1.0,0.0,0.0,0.15415234304324227,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.6230208595124404,0.0,0.16666666666666666,0.050748620223090936,0.0,0.1,0.4481635607020083,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.032420206081930136,0.5,0.3333333333333333,0.06126431989431795,0.0,0.6000000000000001,0.03654785597973584,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.648152802211611,0.125,0.16666666666666666,0.1554664461834305,0.625,0.2,0.23104758458476568,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.49736114601658704,0.0,0.0,0.0,0.25,0.0,0.17676859055545502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.4470972606182458,0.0,0.0,0.020494635090094415,0.0,0.0,0.32151257463361677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.19577783362653933,0.5,0.16666666666666666,0.07746484096553544,0.0,0.5,0.21295458657499547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.3088715757728072,0.125,0.0,0.015175789316712771,0.0,0.1,0.33508232314094444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.723548630309123,0.0,0.16666666666666666,0.2995388511917728,0.375,0.1,0.258187081599421,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.4345312892686604,0.0,0.0,0.2647385704347907,0.375,0.0,0.15415234304324227,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.060507970265993034,0.0,0.0,0.13017512957779456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.3088715757728072,0.0,0.0,0.0,0.0,0.0,0.33508232314094444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.5099271173661725,0.0,0.16666666666666666,0.038061465167318204,0.0,0.1,0.3667450696580423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.4596632319678311,0.0,0.16666666666666666,0.057970539254838485,0.375,0.1,0.16319884204812737,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.7863784870570495,0.125,0.0,0.15216446768991498,0.5,0.1,0.2808033291116338,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5601910027645137,0.0,0.0,0.015126992566498259,0.0,0.0,0.6064772932874978,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.0,0.0,0.0,0.2645116486978363,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.08268409148027142,0.5,0.16666666666666666,0.05684821399990475,0.0,0.5,0.0908268500090465,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.4345312892686604,0.125,0.16666666666666666,0.03952536767375352,0.0,0.2,0.4707798082142211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.8115104297562202,0.0,0.0,0.015126992566498259,0.0,0.0,0.877872263434051,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.34656948982156316,0.0,0.0,0.015330377421392339,0.0,0.0,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.19577783362653933,0.0,0.0,0.018542765081513996,0.0,0.0,0.21295458657499547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2334757476752953,0.0,0.0,0.015712553569072387,0.0,0.0,0.25366383209697846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.050748620223090936,0.125,0.0,0.13017512957779456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.4093993465694898,0.0,0.0,0.016908073949327893,0.0,0.0,0.44364031119956576,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.37170143252073384,0.0,0.0,0.018542765081513996,0.0,0.0,0.40293106567758274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2711736617240512,0.0,0.0,0.015411575213749286,0.0,0.0,0.2943730776189615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.5224930887157577,0.0,0.0,0.025374310111545468,0.0,0.0,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2711736617240512,0.0,0.0,0.015126992566498259,0.0,0.0,0.2943730776189615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.32143754712239253,0.0,0.0,0.15390495017656614,0.0,0.0,0.11344309752125926,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.2334757476752953,0.125,0.0,0.17777475888549785,0.25,0.1,0.08178035100416138,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.4470972606182458,0.0,0.0,0.025130326360472913,0.5,0.0,0.32151257463361677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
